crewlistID,vesselID,vessel,rig,masterID,master,voyageID,voyage,list_date,port,custom_house,destination,source,images,inbound_date,transcriber,scan
AC138861,AS0661,"Thomas Winslow",Bark,AM1540,"Davoll, George F.",AV13886,"Thomas Winslow : 1855-1857",1855-Jul-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC139481,AS0662,"Three Brothers",Ship,AM4948,"Taber, Jacob",AV13948,"Three Brothers : 1865-1869",1865-Sep-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC139501,AS0662,"Three Brothers",Bark,AM5439,"Witherell, James M.",AV13950,"Three Brothers : 1869-1873",1869-Oct-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC139511,AS0662,"Three Brothers",Bark,AM3678,"Owen, Leander C.",AV13951,"Three Brothers : 1875-1877",1875-Oct-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC139531,AS2499,Thriver,Schooner,AM2639,"Holman, Marcus",AV13953,"Thriver : 1862-1865",1862-Aug-20,Salem,Salem,"North and South Atlantic Ocean Whaling","NARA, NE Region","43509, 43510, 43511, 43512, 43513, 43514, 43515, 43516, 43517",NULL,NULL,NULL
AC139541,AS2499,Thriver,Schooner,AM2639,Holman,AV13954,"Thriver : 1865",1865-Jun-16,Salem,Salem,Whaling,"NARA, NE Region","43833, 43834, 43835",NULL,NULL,NULL
AC139551,AS2499,Thriver,Schooner,AM5447,Wood,AV13955,"Thriver : 1865-1866",1865-Nov-15,Salem,Salem,Whaling,"NARA, NE Region","43836, 43837, 43838, 43839, 43840, 43841, 43842, 43843",NULL,NULL,NULL
AC139561,AS2499,Thriver,Schooner,AM5468,Wood(s),AV13956,"Thriver : 1866-1867",1866-Oct-27,Salem,Salem,"Atlantic Ocean Whaling","NARA, NE Region","43906, 43907, 43908, 43909, 43910",NULL,NULL,NULL
AC139750,AS0649,Timoleon,Ship,AM3996,"Randall, George",AV13975,"Timoleon : 1819-1820","1819 Jul 09","New Bedford, MA","New Bedford, MA","Coast of Patagonia","NBFPL reel 168 ",,"1820 Feb 13",NULL,NULL
AC139760,AS0649,Timoleon,Ship,AM4665,"Starbuck, Charles",AV13976,"Timoleon : 1820-1821","1820 May 05","New Bedford, MA","New Bedford, MA","Coast of Brazil","NBFPL reel 168 ",,"1821 Apr 5",NULL,NULL
AC139770,AS0649,Timoleon,Ship,AM4665,"Starbuck, Charles",AV13977,"Timoleon : 1821-1822","1821 May 4","New Bedford, MA","New Bedford, MA","Brazil Bank & Coast of Patagonia","NBFPL reel 168 ",,"1822 Apr 13",NULL,NULL
AC139780,AS0649,Timoleon,Ship,AM4665,"Starbuck, Charles",AV13978,"Timoleon : 1822-1823","1822 Jun 17","New Bedford, MA","New Bedford, MA","Brazil Bank","NBFPL reel 168 ",,1823,NULL,NULL
AC139790,AS0649,Timoleon,Ship,AM4665,"Starbuck, Charles",AV13979,"Timoleon : 1823-1824","1823 Jun 16","New Bedford, MA","New Bedford, MA","Brazil Bank","NBFPL reel 168 ",,1824,NULL,NULL
AC139800,AS0649,Timoleon,Ship,AM4665,"Starbuck, Charles",AV13980,"Timoleon : 1824-1825","1824 Jun 29","New Bedford, MA","New Bedford, MA","Brazil Bank","NBFPL reel 168 ",,1825,NULL,NULL
AC139830,AS0649,Timoleon,Ship,AM0996,"Clark, Eber",AV13983,"Timoleon : 1828","1828 Oct 18","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1828,NULL,NULL
AC139850,AS0649,Timoleon,Ship,AM0737,"Bunker, Joshua",AV13985,"Timoleon : 1831-1835","1831 Dec 17","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1835,NULL,NULL
AC139881,AS0649,Timoleon,Ship,AM3904,"Plaskett, William",AV13988,"Timoleon : 1843-1845",1843-Oct-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC139911,AS0649,Timoleon,Ship,AM3219,"Luscomb, Leonard F.",AV13991,"Timoleon : 1845-1848",1845-Aug-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC140010,AS0646,"Tobacco Plant",Ship,AM5076,"Tracy, Henry",AV14001,"Tobacco Plant : 1831-1832","1831 Feb 05","New Bedford, MA","New Bedford, MA","South Atlantic Ocean","NBFPL reel 168 ",,1832,NULL,NULL
AC140020,AS0646,"Tobacco Plant",Ship,AM5076,"Tracy, Henry",AV14002,"Tobacco Plant : 1832-1834","1832 Jun 16","New Bedford, MA","New Bedford, MA","South Atlantic Ocean","NBFPL reel 168 ",,"1834 Apr 11",NULL,NULL
AC140030,AS0646,"Tobacco Plant",Ship,AM4813,"Swain, Sylvanus",AV14003,"Tobacco Plant : 1834-1837","1834 Aug 18","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1837,NULL,NULL
AC140051,AS0646,"Tobacco Plant",Ship,AM4384,"Skinner, Samuel P.",AV14005,"Tobacco Plant : 1842-1846",1842-Jun-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC140061,AS0646,"Tobacco Plant",Ship,AM0052,"Allen, Albert",AV14006,"Tobacco Plant : 1846-1849",1846-Sep-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC140081,AS2504,Topaz,Brig,AM0156,"Anthony, Nicholas C.",AV14008,"Topaz : 1852-1853",1852-Jun-22,,"New London","Whaling Voyage","NARA, NE Region","33253, 33254",NULL,NULL,NULL
AC140100,AS0156,Traveller,Brig,AM2740,"Howland, Nathaniel",AV14010,"Traveller : 1820-1821","1820 Apr 28","Westport, MA","New Bedford, MA","Coast of Africa","NBFPL reel 168 ",,"1821 May",NULL,NULL
AC140110,AS0156,Traveller,Brig,AM1663,"Dyer, Charles",AV14011,"Traveller : 1821","1821 Jun 02","Westport, MA","New Bedford, MA","Western Islands","NBFPL reel 168 ",,"1821 Dec 24",NULL,NULL
AC140120,AS0156,Traveller,Brig,AM3841,"Phelps, Alvan",AV14012,"Traveller : 1822","1822 Apr 03","Westport, MA","New Bedford, MA","Western Islands & Cape Deverds","NBFPL reel 168 ",,1822,NULL,NULL
AC140301,AS2507,Trial,Brig,AM2776,"Humphrey, Edward",AV14030,"Trial (Tryall) : 1866",1866-Jun-09,,"New London","Cape Breton, NB","NARA, NE Region","40146, 40147",NULL,NULL,NULL
AC140320,AS0651,Trident,Ship,AM4704,"Stetson, Peleg H.",AV14032,"Trident : 1831-1834","1831 Jul 23","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1834,NULL,NULL
AC140361,AS0651,Trident,Ship,AM4700,"Stetson, George M.",AV14036,"Trident : 1846-1850",1846-Nov-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC140381,AS0651,Trident,Ship,AM4959,"Taber, Marcus W.",AV14038,"Trident : 1850-1854",1850-Oct-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC140391,AS0651,Trident,Ship,AM4959,"Taber, Marcus W.",AV14039,"Trident : 1854",1854-Nov-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC140401,AS0651,Trident,Ship,AM4959,"Taber, Marcus W.",AV14040,"Trident : 1855-1859",1855-Jan-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC140411,AS0651,Trident,Ship,AM1858,"Fisher, Elisha H.",AV14041,"Trident : 1859-1864",1859-Dec-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC140441,AS0651,Trident,Bark,AM4152,"Rose, Jetur R.",AV14044,"Trident : 1865-1871",1865-Nov-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC140461,AS0651,Trident,Bark,AM2730,"Howland, Jacob A.",AV14046,"Trident : 1871-1873",1871-Sep-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC140501,AS2509,Trinity,Bark,AM4130,"Rogers, Erasmus Darwin",AV14050,"Trinity : 1870-1871",1870-Jul-22,,"New London","Atlantic Ocean","NARA, NE Region","40249, 40250, 40251",NULL,NULL,NULL
AC140511,AS2509,Trinity,Bark,AM4129,"Rogers, Benjamin Nelson",AV14051,"Trinity : 1876-1877",1876-Jul-01,,"New London","South Atlantic Ocean","NARA, NE Region","40464, 40465",NULL,NULL,NULL
AC140521,AS2509,Trinity,Bark,AM4129,"Rogers, Benjamin Nelson",AV14052,"Trinity : 1877-1878",1877-Jul-10,,"New London","South Atlantic","NARA, NE Region","40487, 40488",NULL,NULL,NULL
AC140531,AS2509,Trinity,Bark,AM4129,"Rogers, Benjamin Nelson",AV14053,"Trinity : 1878-1879",1878-Jul-02,,"New London","South Atlantic Ocean","NARA, NE Region","40526, 40527",NULL,NULL,NULL
AC140593,AS0523,Triton,Ship,AM4797,"Swain, Micajah",AV14059,"Triton : 1808-1810","1808 Sep 10","New Bedford","New Bedford","Whaling Voyage","NBFPL Reel 168",,,"Ellen Stone",Triton_1808_14059
AC140620,AS0647,Triton,Ship,AM5467,"Wood, Zephaniah",AV14062,"Triton : 1818-1821","1818 Nov 10","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,"1821 Jun 7",NULL,NULL
AC140630,AS0647,Triton,Ship,AM5467,"Wood, Zephaniah",AV14063,"Triton : 1821-1824","1821 Aug 06","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,"1824 May 3",NULL,NULL
AC140680,AS0647,Triton,Ship,AM4791,"Swain, James",AV14068,"Triton : 1824-1825","1824 Jun 29","New Bedford, MA","New Bedford, MA","Brazil Bank","NBFPL reel 168 ",,1825,NULL,NULL
AC140690,AS0647,Triton,Ship,AM0042,"Albert, Ivory C.",AV14069,"Triton : 1825-1827","1825 Aug 26","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,"1827 Aug 23",NULL,NULL
AC140700,AS0647,Triton,Ship,AM4824,"Swain, William",AV14070,"Triton : 1827-1828","1827 Sept 5","New Bedford, MA","New Bedford, MA","Coast of Patagonia","NBFPL reel 168 ",,"1828 Jun 7",NULL,NULL
AC140710,AS0647,Triton,Ship,AM0929,"Chase, Reuben, II",AV14071,"Triton : 1828-1831","1828 Jul 31","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1831,NULL,NULL
AC140720,AS0647,Triton,Ship,AM0929,"Chase, Reuben, II",AV14072,"Triton : 1831-1834","1831 Jun 14","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1834,NULL,NULL
AC140730,AS0647,Triton,Ship,AM0823,"Carr, Obed S.",AV14073,"Triton : 1834-1838","1834 Nov 15","New Bedford, MA","New Bedford, MA","Pacific Ocean","NBFPL reel 168 ",,1838,NULL,NULL
AC140751,AS0647,Triton,Ship,AM0929,"Chase, Reuben, II",AV14075,"Triton : 1842-1846",1842-Apr-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC140781,AS0647,Triton,Ship,AM4625,"Spencer, Thomas",AV14078,"Triton : 1846-1850",1846-Jul-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC140831,AS0647,Triton,Ship,AM1826,"Fish, Elihu",AV14083,"Triton : 1850-1853",1850-Aug-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC140841,AS0647,Triton,Ship,AM1601,"Dornin, John B.",AV14084,"Triton : 1853-1857",1853-Aug-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC140851,AS0647,Triton,Bark,AM1601,"Dornin, John B.",AV14085,"Triton : 1857-1860",1857-Jul-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC140861,AS0647,Triton,Bark,AM3679,"Packard, Roland T.",AV14086,"Triton : 1860-1865",1860-Oct-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC140871,AS0647,Triton,Bark,AM1343,"Cornell, John W.",AV14087,"Triton : 1865-1868",1865-Jun-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC140881,AS0647,Triton,Bark,AM4567,"Snell, Moses Leander",AV14088,"Triton : 1868-1871",1868-Jul-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC140901,AS0647,Triton,Bark,AM2564,"Heppingstone, John",AV14090,"Triton : 1872-1876",1872-Jan-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC140911,AS0647,Triton,Bark,AM2953,"Keith, Charles Frederick",AV14091,"Triton : 1876-1880",1876-Aug-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC140921,AS0647,Triton,Bark,AM0950,"Childs, Charles",AV14092,"Triton : 1882-1886",1882-May-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC140931,AS0647,Triton,Bark,AM5178,"Warren, Thomas P.",AV14093,"Triton : 1887-1888",1887-May-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC141201,AS0655,"Triton II",Ship,AM3002,"King, Godfrey",AV14120,"Triton II : 1846-1849",1846-Nov-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC141211,AS0655,"Triton II",Ship,AM4245,"Sands, John R.",AV14121,"Triton II : 1849-1851",1849-Nov-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC141221,AS0655,"Triton II",Ship,AM3378,"Maynard, Lyman P.",AV14122,"Triton II : 1851-1854",1851-Sep-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC141241,AS0655,"Triton II",Ship,AM5303,"White, George",AV14124,"Triton II : 1854-1858",1854-Sep-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC141251,AS2514,"Tropic Bird",Brig,AM2892,"Jernegan, Jared J., II",AV14125,"Tropic Bird : 1878-1881",1878-Oct-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC141261,AS0658,"Tropic Bird",Bark,AM4657,"Stanton, William B.",AV14126,"Tropic Bird : 1851-1853",1851-Apr-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC141271,AS0658,"Tropic Bird",Bark,AM1516,"Davis, Alfred C.",AV14127,"Tropic Bird : 1853-1855",1853-Nov-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC141281,AS0658,"Tropic Bird",Bark,AM0993,"Clark, Cyrus E., Jr.",AV14128,"Tropic Bird : 1855-1856",1855-Jun-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC141291,AS0658,"Tropic Bird ",Bark,AM3002,"King, Godfrey",AV14129,"Tropic Bird : 1857-1859",1857-Apr-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC141301,AS0658,"Tropic Bird",Bark,AM1588,"Dimmock, Joseph L.",AV14130,"Tropic Bird : 1860-1861",1860-Apr-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC141311,AS0658,"Tropic Bird",Bark,AM2345,"Hagar, Charles H.",AV14131,"Tropic Bird : 1861-1863",1861-Oct-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC141321,AS0658,"Tropic Bird",Bark,AM2345,"Hagar, Charles H.",AV14132,"Tropic Bird : 1864-1865",1864-Jan-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC141331,AS0658,"Tropic Bird",Bark,AM0025,"Adams, Lemuel Drew",AV14133,"Tropic Bird : 1865-1866",1865-Jun-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC141341,AS0658,"Tropic Bird",Bark,AM0025,"Adams, Lemuel Drew",AV14134,"Tropic Bird : 1867-1868",1867-Jan-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC141351,AS0658,"Tropic Bird",Bark,AM1410,"Crapo, Edgar W.",AV14135,"Tropic Bird : 1868-1870",1868-Nov-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC141361,AS0658,"Tropic Bird",Bark,AM5033,"Tilton, Owen H.",AV14136,"Tropic Bird : 1876-1878",1876-May-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC141371,AS0658,"Tropic Bird",Bark,AM1060,"Cleveland, Hiram Judson",AV14137,"Tropic Bird : 1878-1881",1878-Sep-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC141381,AS0658,"Tropic Bird",Bark,AM4654,"Stanton, James E.",AV14138,"Tropic Bird : 1881-1883",1881-Sep-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC141391,AS0658,"Tropic Bird",Bark,AM0208,"Avery, James F.",AV14139,"Tropic Bird : 1884-1885",1884-Apr-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC141541,AS0652,Tuscaloosa,Ship,AM4943,"Taber, Frederick C.",AV14154,"Tuscaloosa : 1840-1844",1840-Jul-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC141551,AS0652,Tuscaloosa,Bark,AM2261,"Goodwin, Albert G.",AV14155,"Tuscaloosa : 1844-1845",1844-Nov-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC141701,AS2518,Tuscarora,Ship,AM4484,"Smith, Franklin F.",AV14170,"Tuscarora : 1832-1833",1832-Jun-02,,"New London","South Atlantic, Whaling","NARA, NE Region","31245, 31244",NULL,NULL,NULL
AC141711,AS2518,Tuscarora,Ship,AM4484,"Smith, Franklin F.",AV14171,"Tuscarora : 1833-1834",1833-May-23,"New London","New London","South Atlantic & Elsewhere","NARA, NE Region","31385, 31384",NULL,NULL,NULL
AC141721,AS2518,Tuscarora,Ship,AM4484,"Smith, Franklin F.",AV14172,"Tuscarora : 1834-1835",1834-May-14,"New London ","New London","South Atlantic","NARA, NE Region","31591, 31592",NULL,NULL,NULL
AC141731,AS2518,Tuscarora,Ship,AM4484,"Smith, Franklin F.",AV14173,"Tuscarora : 1835-1836",1835-Jun-08,,"New London","South Atlantic","NARA, NE Region","31660, 31661",NULL,NULL,NULL
AC141751,AS0654,Twilight,Ship,AM5061,"Tompkins, Isaac Brownell",AV14175,"Twilight : 1854-1858",1854-Jul-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC141761,AS0654,Twilight,Ship,AM2508,"Hathaway, Sylvester",AV14176,"Twilight : 1858-1859",1858-Oct-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC141900,AS0648,"Two Brothers",Ship,AM1390,"Covell, Clement P.",AV14190,"Two Brothers : 1832-1833","1832 Jun 03","New Bedford, MA","New Bedford, MA","South Atlantic Ocean","NBFPL reel 168 ",,1833,NULL,NULL
AC141910,AS0648,"Two Brothers",Ship,AM3645,"Nye, Jonathan",AV14191,"Two Brothers : 1833-1834","1833 May 06","New Bedford, MA","New Bedford, MA","South Atlantic Ocean","NBFPL reel 168 ",,1834,NULL,NULL
AC141920,AS0648,"Two Brothers",Ship,AM3771,"Pease, Henry, II",AV14192,"Two Brothers : 1834-1835","1834 May 07","New Bedford, MA","New Bedford, MA","South Atlantic Ocean","NBFPL reel 168 ",,"1835 May 11",NULL,NULL
AC141961,AS0648,"Two Brothers",Ship,AM4356,"Shockley, Humphrey Alden",AV14196,"Two Brothers : 1840-1841",1840-Jun-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC141971,AS0648,"Two Brothers",Ship,AM5041,"Tinkham, Silas",AV14197,"Two Brothers : 1841-1844",1841-Nov-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC141991,AS0648,"Two Brothers",Ship,AM2875,"Jenney, Isaac H.",AV14199,"Two Brothers : 1847-1851",1847-Aug-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC142001,AS0648,"Two Brothers",Ship,AM3570,"Nichols, Edward A.",AV14200,"Two Brothers : 1851-1854",1851-May-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC142011,AS0648,"Two Brothers",Ship,AM0952,"Childs, John D.",AV14201,"Two Brothers : 1854-1858",1854-Jun-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC142021,AS0648,"Two Brothers",Ship,AM1529,"Davis, Joshua Vincent",AV14202,"Two Brothers : 1858-1863",1858-Nov-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC142041,AS0641,"Two Sisters",Brig,AM3357,"Maxfield, James",AV14204,"Two Sisters : 1843-1843",1843-May-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC142061,AS0641,"Two Sisters",Brig,AM0497,"Bolles, Charles D.",AV14206,"Two Sisters : 1840-1841",1840-May-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC142071,AS0641,"Two Sisters",Brig,AM0497,"Bolles, Charles D.",AV14207,"Two Sisters : 1841-1842",1841-Jul-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC142081,AS2521,Tybee,Ship,AM4901,"Swan, Thomas",AV14208,"Tybee : 1841-1843",1841-Jul-15,,"New London","Pacific Ocean","NARA, NE Region","32397, 32398",NULL,NULL,NULL
AC142271,AS2523,"U. D.",Schr,AM3646,"Nye, Joseph P.",AV14227,"U. D. : 1867-1868",1867-Jun-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC142281,AS2523,"U. D. ",Schr,AM0387,"Bates, Ambrose H.",AV14228,"U. D. : 1868-1870",1868-Oct-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC142291,AS2523,"U. D.",Schooner,AM0711,"Buddington, James Waterman",AV14229,"U. D. : 1866",1866-Jun-06,,"New London","Hudson's Bay","NARA, NE Region","40148, 40149",NULL,NULL,NULL
AC142341,AS0665,Uncas,Ship,AM2160,"Gelett, Charles Wetherby",AV14234,"Uncas : 1843-1846",1843-Aug-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC142351,AS0665,Uncas,Ship,AM2160,"Gelett, Charles Wetherby",AV14235,"Uncas : 1846-1849",1846-Aug-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC142361,AS0665,Uncas,Ship,AM1713,"Edwards, Pardon Corey",AV14236,"Uncas : 1849-1851",1849-Jul-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC142371,AS0665,Uncas,Ship,AM2844,"James, Clark W.",AV14237,"Uncas : 1851-1854",1851-Jul-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC142381,AS0665,Uncas,Ship,AM2844,"James, Clark W.",AV14238,"Uncas : 1854-1857",1854-Oct-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC142391,AS0665,Uncas,Ship,AM3204,"Luce, William H.",AV14239,"Uncas : 1857-1861",1857-Sep-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC142421,AS0667,Undine,Bark,AM3429,"Merry, William",AV14242,"Undine : 1852",1852-Oct-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC142461,AS2532,Union,Schr,AM1890,"Fisher, Owen",AV14246,"Union : 1868-1869",1868-Sep-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC142471,AS0664,Union,Bark,AM1756,"Dexter, David",AV14247,"Union : 1857-1859",1857-Nov-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC142481,AS0664,Union,Bark,AM1756,"Dexter, David",AV14248,"Union : 1860-1861",1860-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC142681,AS0664,Union,Bark,AM3266,"Macy, Zaccheus",AV14268,"Union : 1854-1855",1854-May-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC142691,AS0664,Union,Bark,AM1784,"Ellis, Benjamin F.",AV14269,"Union : 1855-1857",1855-Aug-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC142701,AS0664,Union,Bark,AM1756,"Dexter, David",AV14270,"Union : 1862-1863",1862-Apr-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC142711,AS0664,Union,Bark,AM0248,"Baker, Amos Crowell, Sr.",AV14271,"Union : 1863-1864",1863-Oct-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC142721,AS0664,Union,Bark,AM4455,"Smith, Abner",AV14272,"Union : 1865-1865 ",1865-May-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC142731,AS0664,Union,Bark,AM1588,"Dimmock, Joseph L.",AV14273,"Union : 1865-1865",1865-Jul-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC142741,AS2532,Union,Schr,AM1890,"Fisher, Owen",AV14274,"Union : 1870-1871",1870-May-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC142751,AS2532,Union,Schr,AM1890,"Fisher, Owen",AV14275,"Union : 1872",1872-May-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC142761,AS2532,Union,Schr,AM4048,"Reed, Philip H.",AV14276,"Union : 1873",1873-Apr-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC142771,AS2532,Union,Schr,AM4048,"Reed, Philip H.",AV14277,"Union : 1874-1875",1874-May-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC142781,AS2532,Union,Schr,AM0083,"Allen, John Milk",AV14278,"Union : 1875-1876",1875-Jun-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC142811,AS2532,Union,Schr,AM4781,"Swain, Frederick C.",AV14281,"Union : 1879-1880",1879-May-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC142821,AS2532,Union,Schr,AM0208,"Avery, James F.",AV14282,"Union : 1881",1881-May-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC142831,AS2532,Union,Schr,AM2010,"Foster, Joseph B.",AV14283,"Union : 1882-1883",1882-Jan-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC142841,AS2532,Union,Schr,AM2010,"Foster, Joseph B.",AV14284,"Union : 1883-1883",1883-Oct-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC143061,AS2532,Union,Schr,AM3582,"Nickerson, Calvin",AV14306,"Union : 1866-1867",1866-Nov-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC143101,AS2532,Union,Schr,AM5099,"Tripp, Weston S. (Smith?)",AV14310,"Union : 1877",1877-Feb-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC143111,AS2532,Union,Schr,AM4059,"Reynard, William Hathaway, Jr.",AV14311,"Union : 1877-1878",1877-Oct-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC143371,AS2542,"United States",Bark,AM2581,"Hicks, William B.",AV14337,"United States : 1840-1843",1840-Oct-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC143381,AS2542,"United States",Bark,AM2211,"Gifford, Peleg",AV14338,"United States : 1843-1846",1843-Sep-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC143391,AS2542,"United States",Bark,AM4523,"Smith, Joseph E.",AV14339,"United States : 1846-1849",1846-Jun-09,,"New Bedford",,NB,,NULL,NULL,NULL
AC143401,AS2542,"United States",Bark,AM3850,"Pickens, Ezra",AV14340,"United States : 1849-1852",1849-Dec-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC143411,AS2542,"United States",Bark,AM2580,"Hicks, Reuben C.",AV14341,"United States : 1852-1856",1852-Nov-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC143421,AS2542,"United States",Bark,AM5475,"Woodward, Warren",AV14342,"United States : 1856-1860",1856-Jun-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC150451,AS2544,Uxor,Brig,AM0758,"Burch, Thomas, Jr.",AV15045,"Uxor : 1835-1836",1835-Mar-27,,"New London","South Atlantic","NARA, NE Region","31682, 31683",NULL,NULL,NULL
AC150481,AS2544,Uxor,Brig,AM3404,"McLean, Albert",AV15048,"Uxor : 1838",1838-May-14,Mystic,"New London","Atlantic Ocean (whaling)","NARA, NE Region","32001, 32102",NULL,NULL,NULL
AC150491,AS2544,Uxor,Brig,AM3403,"McKinstry, Thomas W.",AV15049,"Uxor : 1838-1839",1838-Aug-03,,"New London","South Atlantic Ocean (Whaling)","NARA, NE Region","32057, 32058",NULL,NULL,NULL
AC150501,AS2544,Uxor,Brig,AM3459,"Mitchell, Joseph B.",AV15050,"Uxor : 1839-1840",1839-Jul-10,Mystic,"New London","Indian Ocean","NARA, NE Region","32172, 32173",NULL,NULL,NULL
AC150521,AS2544,Uxor,Brig,AM4693,"Stephens, Joshua T.",AV15052,"Uxor : 1841-1841",1841-Jul-12,,"New London","South Atlantic Ocean","NARA, NE Region","32401, 32402, 32403",NULL,NULL,NULL
